index,timestamp,year,month,day_month,day_name,number,temperature,temperature_feels,hum,wind_speed,weather_code,is_holiday,is_weekend,season
10819,2016-04-01 15:00:00,2016,Apr,1,Friday,1431,12.5,12.5,47.0,21.0,2.0,0.0,0.0,0.0
10820,2016-04-01 16:00:00,2016,Apr,1,Friday,1750,12.0,12.0,51.0,21.0,2.0,0.0,0.0,0.0
10821,2016-04-01 17:00:00,2016,Apr,1,Friday,3015,11.0,11.0,50.5,22.0,2.0,0.0,0.0,0.0
10822,2016-04-01 18:00:00,2016,Apr,1,Friday,2608,11.0,11.0,50.0,19.5,2.0,0.0,0.0,0.0
10823,2016-04-01 19:00:00,2016,Apr,1,Friday,1560,10.5,9.5,56.0,14.0,1.0,0.0,0.0,0.0
10824,2016-04-01 20:00:00,2016,Apr,1,Friday,855,10.0,8.0,64.5,15.0,1.0,0.0,0.0,0.0
10825,2016-04-01 21:00:00,2016,Apr,1,Friday,620,9.0,7.0,68.5,13.0,1.0,0.0,0.0,0.0
10826,2016-04-01 22:00:00,2016,Apr,1,Friday,586,9.0,7.0,68.5,13.0,1.0,0.0,0.0,0.0
10827,2016-04-01 23:00:00,2016,Apr,1,Friday,526,9.0,7.0,64.0,12.0,1.0,0.0,0.0,0.0
10828,2016-04-02 00:00:00,2016,Apr,2,Saturday,363,9.0,7.0,62.0,12.0,1.0,0.0,1.0,0.0
10829,2016-04-02 01:00:00,2016,Apr,2,Saturday,299,9.0,7.0,58.0,14.0,1.0,0.0,1.0,0.0
10830,2016-04-02 02:00:00,2016,Apr,2,Saturday,238,9.0,7.0,60.0,15.0,1.0,0.0,1.0,0.0
10831,2016-04-02 03:00:00,2016,Apr,2,Saturday,132,9.0,7.0,62.0,13.0,1.0,0.0,1.0,0.0
10832,2016-04-02 04:00:00,2016,Apr,2,Saturday,102,9.0,7.0,66.0,12.0,1.0,0.0,1.0,0.0
10833,2016-04-02 05:00:00,2016,Apr,2,Saturday,94,9.0,7.0,68.5,11.0,1.0,0.0,1.0,0.0
10834,2016-04-02 06:00:00,2016,Apr,2,Saturday,108,9.0,7.0,71.0,13.0,1.0,0.0,1.0,0.0
10835,2016-04-02 07:00:00,2016,Apr,2,Saturday,237,10.0,8.0,69.0,11.0,1.0,0.0,1.0,0.0
10836,2016-04-02 08:00:00,2016,Apr,2,Saturday,480,10.5,9.5,64.5,11.0,1.0,0.0,1.0,0.0
10837,2016-04-02 09:00:00,2016,Apr,2,Saturday,900,12.0,12.0,51.0,16.0,1.0,0.0,1.0,0.0
10838,2016-04-02 10:00:00,2016,Apr,2,Saturday,1446,13.0,13.0,47.0,18.0,1.0,0.0,1.0,0.0
10839,2016-04-02 11:00:00,2016,Apr,2,Saturday,2067,13.5,13.5,44.0,20.0,2.0,0.0,1.0,0.0
10840,2016-04-02 12:00:00,2016,Apr,2,Saturday,2803,14.0,14.0,41.0,20.0,2.0,0.0,1.0,0.0
10841,2016-04-02 13:00:00,2016,Apr,2,Saturday,2883,14.5,14.5,37.5,17.0,1.0,0.0,1.0,0.0
10842,2016-04-02 14:00:00,2016,Apr,2,Saturday,3096,15.0,15.0,37.5,13.0,1.0,0.0,1.0,0.0
10843,2016-04-02 15:00:00,2016,Apr,2,Saturday,3201,14.5,14.5,37.5,15.0,1.0,0.0,1.0,0.0
10844,2016-04-02 16:00:00,2016,Apr,2,Saturday,2601,13.5,13.5,42.5,19.0,7.0,0.0,1.0,0.0
10845,2016-04-02 17:00:00,2016,Apr,2,Saturday,1341,11.5,11.5,59.0,21.0,7.0,0.0,1.0,0.0
10846,2016-04-02 18:00:00,2016,Apr,2,Saturday,748,10.5,9.5,62.5,15.0,7.0,0.0,1.0,0.0
10847,2016-04-02 19:00:00,2016,Apr,2,Saturday,400,9.0,6.5,84.5,14.0,7.0,0.0,1.0,0.0
10848,2016-04-02 20:00:00,2016,Apr,2,Saturday,187,9.0,7.0,87.0,13.0,7.0,0.0,1.0,0.0
10849,2016-04-02 21:00:00,2016,Apr,2,Saturday,189,8.0,5.0,93.0,16.0,7.0,0.0,1.0,0.0
10850,2016-04-02 22:00:00,2016,Apr,2,Saturday,218,8.0,5.0,93.0,15.0,7.0,0.0,1.0,0.0
10851,2016-04-02 23:00:00,2016,Apr,2,Saturday,234,8.0,6.0,93.0,12.0,7.0,0.0,1.0,0.0
10852,2016-04-03 00:00:00,2016,Apr,3,Sunday,284,8.5,6.5,97.0,10.0,7.0,0.0,1.0,0.0
10853,2016-04-03 01:00:00,2016,Apr,3,Sunday,198,9.0,8.0,94.0,6.5,7.0,0.0,1.0,0.0
10854,2016-04-03 02:00:00,2016,Apr,3,Sunday,158,9.0,8.0,94.0,7.5,7.0,0.0,1.0,0.0
10855,2016-04-03 03:00:00,2016,Apr,3,Sunday,99,9.0,8.0,90.5,8.0,7.0,0.0,1.0,0.0
10856,2016-04-03 04:00:00,2016,Apr,3,Sunday,93,9.0,7.0,87.0,13.0,7.0,0.0,1.0,0.0
10857,2016-04-03 05:00:00,2016,Apr,3,Sunday,69,9.0,7.5,87.0,12.0,4.0,0.0,1.0,0.0
10858,2016-04-03 06:00:00,2016,Apr,3,Sunday,93,8.5,8.0,87.0,5.0,3.0,0.0,1.0,0.0
10859,2016-04-03 07:00:00,2016,Apr,3,Sunday,152,8.0,7.0,87.0,6.5,2.0,0.0,1.0,0.0
10860,2016-04-03 08:00:00,2016,Apr,3,Sunday,320,9.0,7.5,87.0,9.5,2.0,0.0,1.0,0.0
10861,2016-04-03 09:00:00,2016,Apr,3,Sunday,694,10.5,9.5,76.5,10.0,2.0,0.0,1.0,0.0
10862,2016-04-03 10:00:00,2016,Apr,3,Sunday,1365,12.0,12.0,72.0,12.0,2.0,0.0,1.0,0.0
10863,2016-04-03 11:00:00,2016,Apr,3,Sunday,2018,12.5,12.5,65.0,14.0,3.0,0.0,1.0,0.0
10864,2016-04-03 12:00:00,2016,Apr,3,Sunday,2620,14.0,14.0,61.0,11.0,3.0,0.0,1.0,0.0
10865,2016-04-03 13:00:00,2016,Apr,3,Sunday,2985,15.0,15.0,55.0,15.0,2.0,0.0,1.0,0.0
10866,2016-04-03 14:00:00,2016,Apr,3,Sunday,2696,15.0,15.0,55.0,11.0,1.0,0.0,1.0,0.0
10867,2016-04-03 15:00:00,2016,Apr,3,Sunday,2563,16.0,16.0,53.5,13.0,1.0,0.0,1.0,0.0
10868,2016-04-03 16:00:00,2016,Apr,3,Sunday,2586,17.0,17.0,49.0,17.0,1.0,0.0,1.0,0.0
10869,2016-04-03 17:00:00,2016,Apr,3,Sunday,2138,16.0,16.0,48.0,17.0,1.0,0.0,1.0,0.0
10870,2016-04-03 18:00:00,2016,Apr,3,Sunday,1735,14.5,14.5,63.0,18.5,7.0,0.0,1.0,0.0
10871,2016-04-03 19:00:00,2016,Apr,3,Sunday,643,12.5,12.5,79.5,19.5,10.0,0.0,1.0,0.0
10872,2016-04-03 20:00:00,2016,Apr,3,Sunday,458,11.0,11.0,88.0,14.0,7.0,0.0,1.0,0.0
10873,2016-04-03 21:00:00,2016,Apr,3,Sunday,387,11.0,11.0,94.0,9.0,1.0,0.0,1.0,0.0
10874,2016-04-03 22:00:00,2016,Apr,3,Sunday,339,11.0,11.0,94.0,8.0,7.0,0.0,1.0,0.0
10875,2016-04-03 23:00:00,2016,Apr,3,Sunday,248,10.5,10.5,97.0,4.5,1.0,0.0,1.0,0.0
10876,2016-04-04 00:00:00,2016,Apr,4,Monday,158,11.0,11.0,91.0,6.5,1.0,0.0,0.0,0.0
10877,2016-04-04 01:00:00,2016,Apr,4,Monday,88,10.5,9.5,91.0,11.0,1.0,0.0,0.0,0.0
10878,2016-04-04 02:00:00,2016,Apr,4,Monday,59,10.5,10.0,88.0,9.0,7.0,0.0,0.0,0.0
10879,2016-04-04 03:00:00,2016,Apr,4,Monday,43,10.0,9.0,88.0,8.0,2.0,0.0,0.0,0.0
10880,2016-04-04 04:00:00,2016,Apr,4,Monday,60,10.0,9.0,88.0,9.0,1.0,0.0,0.0,0.0
10881,2016-04-04 05:00:00,2016,Apr,4,Monday,94,10.0,8.5,82.0,9.0,1.0,0.0,0.0,0.0
10882,2016-04-04 06:00:00,2016,Apr,4,Monday,541,10.0,9.5,82.0,7.5,1.0,0.0,0.0,0.0
10883,2016-04-04 07:00:00,2016,Apr,4,Monday,1791,10.0,8.5,82.0,10.0,1.0,0.0,0.0,0.0
10884,2016-04-04 08:00:00,2016,Apr,4,Monday,3639,10.0,8.0,82.0,12.0,2.0,0.0,0.0,0.0
10885,2016-04-04 09:00:00,2016,Apr,4,Monday,1782,10.5,9.5,79.5,15.0,2.0,0.0,0.0,0.0
10886,2016-04-04 10:00:00,2016,Apr,4,Monday,838,12.0,12.0,67.0,21.0,2.0,0.0,0.0,0.0
10887,2016-04-04 11:00:00,2016,Apr,4,Monday,841,12.5,12.5,67.5,20.5,2.0,0.0,0.0,0.0
10888,2016-04-04 12:00:00,2016,Apr,4,Monday,902,13.0,13.0,63.0,18.0,2.0,0.0,0.0,0.0
10889,2016-04-04 13:00:00,2016,Apr,4,Monday,1020,12.0,12.0,67.0,19.5,3.0,0.0,0.0,0.0
10890,2016-04-04 14:00:00,2016,Apr,4,Monday,1013,13.0,13.0,63.0,19.0,3.0,0.0,0.0,0.0
10891,2016-04-04 15:00:00,2016,Apr,4,Monday,1012,12.5,12.5,65.0,16.0,3.0,0.0,0.0,0.0
10892,2016-04-04 16:00:00,2016,Apr,4,Monday,1352,13.0,13.0,63.0,19.5,3.0,0.0,0.0,0.0
10893,2016-04-04 17:00:00,2016,Apr,4,Monday,2582,12.0,12.0,77.0,18.5,7.0,0.0,0.0,0.0
10894,2016-04-04 18:00:00,2016,Apr,4,Monday,3074,12.0,12.0,72.0,19.0,2.0,0.0,0.0,0.0
10895,2016-04-04 19:00:00,2016,Apr,4,Monday,1738,11.5,11.5,74.5,14.0,2.0,0.0,0.0,0.0
10896,2016-04-04 20:00:00,2016,Apr,4,Monday,1065,11.0,11.0,77.0,12.0,1.0,0.0,0.0,0.0
10897,2016-04-04 21:00:00,2016,Apr,4,Monday,646,10.5,9.5,79.5,12.0,1.0,0.0,0.0,0.0
10898,2016-04-04 22:00:00,2016,Apr,4,Monday,470,9.5,8.5,84.5,9.0,1.0,0.0,0.0,0.0
10899,2016-04-04 23:00:00,2016,Apr,4,Monday,301,9.0,7.0,87.0,11.0,2.0,0.0,0.0,0.0
10900,2016-04-05 00:00:00,2016,Apr,5,Tuesday,171,9.0,7.0,87.0,12.0,2.0,0.0,0.0,0.0
10901,2016-04-05 01:00:00,2016,Apr,5,Tuesday,88,9.0,8.0,87.0,8.0,3.0,0.0,0.0,0.0
10902,2016-04-05 02:00:00,2016,Apr,5,Tuesday,55,9.0,7.0,87.0,12.0,2.0,0.0,0.0,0.0
10903,2016-04-05 03:00:00,2016,Apr,5,Tuesday,43,8.5,7.5,90.0,7.5,1.0,0.0,0.0,0.0
10904,2016-04-05 04:00:00,2016,Apr,5,Tuesday,55,8.5,7.5,90.0,6.5,2.0,0.0,0.0,0.0
10905,2016-04-05 05:00:00,2016,Apr,5,Tuesday,100,9.0,7.0,87.0,13.0,3.0,0.0,0.0,0.0
10906,2016-04-05 06:00:00,2016,Apr,5,Tuesday,666,9.0,7.0,94.0,13.0,3.0,0.0,0.0,0.0
10907,2016-04-05 07:00:00,2016,Apr,5,Tuesday,2040,9.0,7.0,87.0,13.0,2.0,0.0,0.0,0.0
10908,2016-04-05 08:00:00,2016,Apr,5,Tuesday,4061,10.0,8.0,82.0,11.0,2.0,0.0,0.0,0.0
10909,2016-04-05 09:00:00,2016,Apr,5,Tuesday,1939,11.5,11.5,74.5,14.0,2.0,0.0,0.0,0.0
10910,2016-04-05 10:00:00,2016,Apr,5,Tuesday,1024,12.0,12.0,67.0,17.0,2.0,0.0,0.0,0.0
10911,2016-04-05 11:00:00,2016,Apr,5,Tuesday,935,13.0,13.0,61.0,18.0,2.0,0.0,0.0,0.0
10912,2016-04-05 12:00:00,2016,Apr,5,Tuesday,1268,13.5,13.5,57.0,18.0,2.0,0.0,0.0,0.0
10913,2016-04-05 13:00:00,2016,Apr,5,Tuesday,1387,14.5,14.5,51.0,19.5,2.0,0.0,0.0,0.0
10914,2016-04-05 14:00:00,2016,Apr,5,Tuesday,1319,14.5,14.5,44.5,23.5,2.0,0.0,0.0,0.0
10915,2016-04-05 15:00:00,2016,Apr,5,Tuesday,1391,14.5,14.5,46.5,21.0,2.0,0.0,0.0,0.0
10916,2016-04-05 16:00:00,2016,Apr,5,Tuesday,1933,14.5,14.5,41.5,23.0,1.0,0.0,0.0,0.0
10917,2016-04-05 17:00:00,2016,Apr,5,Tuesday,3579,14.0,14.0,41.0,21.0,1.0,0.0,0.0,0.0
10918,2016-04-05 18:00:00,2016,Apr,5,Tuesday,3606,14.0,14.0,42.5,15.0,1.0,0.0,0.0,0.0
10919,2016-04-05 19:00:00,2016,Apr,5,Tuesday,2193,13.5,13.5,44.0,14.0,1.0,0.0,0.0,0.0
10920,2016-04-05 20:00:00,2016,Apr,5,Tuesday,1172,13.0,13.0,47.0,6.5,1.0,0.0,0.0,0.0
10921,2016-04-05 21:00:00,2016,Apr,5,Tuesday,739,12.5,12.5,50.5,15.5,1.0,0.0,0.0,0.0
10922,2016-04-05 22:00:00,2016,Apr,5,Tuesday,512,11.5,11.5,58.0,18.0,1.0,0.0,0.0,0.0
10923,2016-04-05 23:00:00,2016,Apr,5,Tuesday,299,10.5,9.5,60.0,18.0,1.0,0.0,0.0,0.0
10924,2016-04-06 00:00:00,2016,Apr,6,Wednesday,146,9.0,6.0,62.0,19.5,1.0,0.0,0.0,0.0
10925,2016-04-06 01:00:00,2016,Apr,6,Wednesday,100,9.0,6.0,58.0,19.5,1.0,0.0,0.0,0.0
10926,2016-04-06 02:00:00,2016,Apr,6,Wednesday,59,8.0,5.0,68.5,18.5,1.0,0.0,0.0,0.0
10927,2016-04-06 03:00:00,2016,Apr,6,Wednesday,41,7.0,4.0,78.5,18.0,1.0,0.0,0.0,0.0
10928,2016-04-06 04:00:00,2016,Apr,6,Wednesday,43,7.5,5.0,78.5,16.0,1.0,0.0,0.0,0.0
10929,2016-04-06 05:00:00,2016,Apr,6,Wednesday,89,8.0,5.0,76.0,16.0,3.0,0.0,0.0,0.0
10930,2016-04-06 06:00:00,2016,Apr,6,Wednesday,599,8.0,5.0,76.0,18.0,3.0,0.0,0.0,0.0
10931,2016-04-06 07:00:00,2016,Apr,6,Wednesday,1807,8.5,5.0,82.0,22.0,3.0,0.0,0.0,0.0
10932,2016-04-06 08:00:00,2016,Apr,6,Wednesday,3221,9.0,6.0,87.0,24.0,7.0,0.0,0.0,0.0
10933,2016-04-06 09:00:00,2016,Apr,6,Wednesday,1409,10.0,7.0,85.0,24.0,3.0,0.0,0.0,0.0
10934,2016-04-06 10:00:00,2016,Apr,6,Wednesday,715,10.5,9.0,80.0,29.0,3.0,0.0,0.0,0.0
10935,2016-04-06 11:00:00,2016,Apr,6,Wednesday,816,12.5,12.5,63.0,26.0,2.0,0.0,0.0,0.0
10936,2016-04-06 12:00:00,2016,Apr,6,Wednesday,952,12.5,12.5,51.0,30.5,2.0,0.0,0.0,0.0
10937,2016-04-06 13:00:00,2016,Apr,6,Wednesday,818,12.5,12.5,57.0,28.0,7.0,0.0,0.0,0.0
10938,2016-04-06 14:00:00,2016,Apr,6,Wednesday,840,10.5,8.5,69.0,35.0,2.0,0.0,0.0,0.0
10939,2016-04-06 15:00:00,2016,Apr,6,Wednesday,896,11.5,11.5,51.0,36.5,7.0,0.0,0.0,0.0
10940,2016-04-06 16:00:00,2016,Apr,6,Wednesday,1496,11.5,11.5,45.5,40.5,2.0,0.0,0.0,0.0
10941,2016-04-06 17:00:00,2016,Apr,6,Wednesday,2966,11.5,11.5,44.0,39.0,7.0,0.0,0.0,0.0
10942,2016-04-06 18:00:00,2016,Apr,6,Wednesday,2930,10.5,8.5,54.0,34.0,7.0,0.0,0.0,0.0
10943,2016-04-06 19:00:00,2016,Apr,6,Wednesday,1747,9.0,5.0,56.0,32.0,2.0,0.0,0.0,0.0
10944,2016-04-06 20:00:00,2016,Apr,6,Wednesday,915,9.0,5.0,56.0,29.5,2.0,0.0,0.0,0.0
10945,2016-04-06 21:00:00,2016,Apr,6,Wednesday,640,8.0,4.0,62.0,28.0,1.0,0.0,0.0,0.0
10946,2016-04-06 22:00:00,2016,Apr,6,Wednesday,443,7.5,4.0,68.5,24.0,1.0,0.0,0.0,0.0
10947,2016-04-06 23:00:00,2016,Apr,6,Wednesday,314,7.0,3.0,71.0,27.0,1.0,0.0,0.0,0.0
10948,2016-04-07 00:00:00,2016,Apr,7,Thursday,161,7.0,3.0,71.0,24.0,1.0,0.0,0.0,0.0
10949,2016-04-07 01:00:00,2016,Apr,7,Thursday,78,7.0,3.5,71.0,22.0,1.0,0.0,0.0,0.0
10950,2016-04-07 02:00:00,2016,Apr,7,Thursday,75,6.0,2.0,76.0,24.0,1.0,0.0,0.0,0.0
10951,2016-04-07 03:00:00,2016,Apr,7,Thursday,41,6.0,2.0,76.0,21.0,1.0,0.0,0.0,0.0
10952,2016-04-07 04:00:00,2016,Apr,7,Thursday,37,6.0,2.0,76.0,22.0,2.0,0.0,0.0,0.0
10953,2016-04-07 05:00:00,2016,Apr,7,Thursday,94,6.0,2.0,73.5,26.0,3.0,0.0,0.0,0.0
10954,2016-04-07 06:00:00,2016,Apr,7,Thursday,540,6.0,2.0,76.0,26.0,3.0,0.0,0.0,0.0
10955,2016-04-07 07:00:00,2016,Apr,7,Thursday,1864,6.5,2.5,73.5,26.0,7.0,0.0,0.0,0.0
10956,2016-04-07 09:00:00,2016,Apr,7,Thursday,1748,8.0,4.0,66.0,29.0,3.0,0.0,0.0,0.0
10957,2016-04-07 10:00:00,2016,Apr,7,Thursday,754,9.0,6.0,66.0,26.0,7.0,0.0,0.0,0.0
10958,2016-04-07 11:00:00,2016,Apr,7,Thursday,682,8.5,4.5,68.5,29.0,7.0,0.0,0.0,0.0
10959,2016-04-07 12:00:00,2016,Apr,7,Thursday,763,8.0,4.0,76.0,26.0,7.0,0.0,0.0,0.0
10960,2016-04-07 13:00:00,2016,Apr,7,Thursday,636,8.0,4.5,82.0,23.0,7.0,0.0,0.0,0.0
10961,2016-04-07 14:00:00,2016,Apr,7,Thursday,515,8.0,4.5,84.5,22.0,7.0,0.0,0.0,0.0
10962,2016-04-07 15:00:00,2016,Apr,7,Thursday,826,10.0,8.0,76.0,16.0,3.0,0.0,0.0,0.0
10963,2016-04-07 16:00:00,2016,Apr,7,Thursday,1362,10.0,8.5,74.0,18.5,7.0,0.0,0.0,0.0
10964,2016-04-07 17:00:00,2016,Apr,7,Thursday,2017,9.0,6.0,79.0,20.0,7.0,0.0,0.0,0.0
10965,2016-04-07 18:00:00,2016,Apr,7,Thursday,2358,10.0,8.0,73.5,14.0,7.0,0.0,0.0,0.0
10966,2016-04-07 19:00:00,2016,Apr,7,Thursday,1457,9.0,7.0,79.0,14.0,7.0,0.0,0.0,0.0
10967,2016-04-07 20:00:00,2016,Apr,7,Thursday,825,8.5,7.5,79.0,8.5,2.0,0.0,0.0,0.0
10968,2016-04-07 21:00:00,2016,Apr,7,Thursday,643,9.0,6.0,71.0,17.0,1.0,0.0,0.0,0.0
10969,2016-04-07 22:00:00,2016,Apr,7,Thursday,518,9.0,6.5,76.0,17.0,2.0,0.0,0.0,0.0
10970,2016-04-07 23:00:00,2016,Apr,7,Thursday,364,8.0,5.5,82.0,14.0,3.0,0.0,0.0,0.0
10971,2016-04-08 00:00:00,2016,Apr,8,Friday,183,7.5,5.5,84.5,12.0,2.0,0.0,0.0,0.0
10972,2016-04-08 01:00:00,2016,Apr,8,Friday,151,7.0,4.5,87.0,15.0,1.0,0.0,0.0,0.0
10973,2016-04-08 02:00:00,2016,Apr,8,Friday,60,7.0,4.0,84.0,16.0,1.0,0.0,0.0,0.0
10974,2016-04-08 03:00:00,2016,Apr,8,Friday,41,6.0,4.0,90.0,9.0,1.0,0.0,0.0,0.0
10975,2016-04-08 04:00:00,2016,Apr,8,Friday,50,6.0,3.5,90.0,13.0,3.0,0.0,0.0,0.0
10976,2016-04-08 05:00:00,2016,Apr,8,Friday,87,6.0,4.0,90.0,10.0,4.0,0.0,0.0,0.0
10977,2016-04-08 06:00:00,2016,Apr,8,Friday,525,6.5,4.5,90.0,9.0,3.0,0.0,0.0,0.0
10978,2016-04-08 07:00:00,2016,Apr,8,Friday,1749,7.0,6.0,87.0,7.0,3.0,0.0,0.0,0.0
10979,2016-04-08 08:00:00,2016,Apr,8,Friday,3526,8.0,7.0,82.0,7.0,3.0,0.0,0.0,0.0
10980,2016-04-08 09:00:00,2016,Apr,8,Friday,1893,9.0,8.0,79.0,7.0,2.0,0.0,0.0,0.0
10981,2016-04-08 10:00:00,2016,Apr,8,Friday,905,10.0,8.0,76.0,11.0,3.0,0.0,0.0,0.0
10982,2016-04-08 11:00:00,2016,Apr,8,Friday,947,11.5,11.5,67.0,10.0,3.0,0.0,0.0,0.0
10983,2016-04-08 12:00:00,2016,Apr,8,Friday,1212,11.5,11.5,60.0,7.0,2.0,0.0,0.0,0.0
10984,2016-04-08 13:00:00,2016,Apr,8,Friday,1306,12.0,12.0,58.0,10.0,3.0,0.0,0.0,0.0
10985,2016-04-08 14:00:00,2016,Apr,8,Friday,1194,12.0,12.0,56.0,11.0,3.0,0.0,0.0,0.0
10986,2016-04-08 15:00:00,2016,Apr,8,Friday,1448,13.5,13.5,53.0,6.5,1.0,0.0,0.0,0.0
10987,2016-04-08 16:00:00,2016,Apr,8,Friday,1801,13.5,13.5,49.5,8.0,2.0,0.0,0.0,0.0
10988,2016-04-08 17:00:00,2016,Apr,8,Friday,3165,13.0,13.0,51.0,13.0,2.0,0.0,0.0,0.0
10989,2016-04-08 18:00:00,2016,Apr,8,Friday,2619,12.5,12.5,57.0,18.0,1.0,0.0,0.0,0.0
10990,2016-04-08 19:00:00,2016,Apr,8,Friday,1620,11.5,11.5,62.5,17.0,1.0,0.0,0.0,0.0
10991,2016-04-08 20:00:00,2016,Apr,8,Friday,964,10.5,10.0,69.0,11.0,1.0,0.0,0.0,0.0
10992,2016-04-08 21:00:00,2016,Apr,8,Friday,676,10.0,8.0,73.5,13.0,1.0,0.0,0.0,0.0
10993,2016-04-08 22:00:00,2016,Apr,8,Friday,625,9.5,7.5,71.0,14.0,1.0,0.0,0.0,0.0
10994,2016-04-08 23:00:00,2016,Apr,8,Friday,444,9.0,7.0,71.0,14.0,1.0,0.0,0.0,0.0
10995,2016-04-09 00:00:00,2016,Apr,9,Saturday,389,8.0,5.0,79.0,16.0,1.0,0.0,1.0,0.0
10996,2016-04-09 01:00:00,2016,Apr,9,Saturday,266,8.0,6.0,82.0,10.0,1.0,0.0,1.0,0.0
10997,2016-04-09 02:00:00,2016,Apr,9,Saturday,184,8.0,6.0,82.0,12.0,2.0,0.0,1.0,0.0
10998,2016-04-09 03:00:00,2016,Apr,9,Saturday,132,9.0,6.5,82.0,15.0,7.0,0.0,1.0,0.0
10999,2016-04-09 04:00:00,2016,Apr,9,Saturday,96,8.5,5.5,84.5,17.0,7.0,0.0,1.0,0.0
11000,2016-04-09 05:00:00,2016,Apr,9,Saturday,57,8.5,5.5,84.5,17.0,7.0,0.0,1.0,0.0
11001,2016-04-09 06:00:00,2016,Apr,9,Saturday,119,8.0,5.0,87.0,18.5,4.0,0.0,1.0,0.0
11002,2016-04-09 07:00:00,2016,Apr,9,Saturday,128,8.0,5.0,90.0,16.0,7.0,0.0,1.0,0.0
11003,2016-04-09 08:00:00,2016,Apr,9,Saturday,246,8.0,5.5,90.0,15.0,7.0,0.0,1.0,0.0
11004,2016-04-09 09:00:00,2016,Apr,9,Saturday,563,8.0,6.0,87.0,9.0,3.0,0.0,1.0,0.0
11005,2016-04-09 10:00:00,2016,Apr,9,Saturday,1030,9.0,7.0,79.0,15.0,3.0,0.0,1.0,0.0
11006,2016-04-09 11:00:00,2016,Apr,9,Saturday,1367,10.5,9.5,60.5,17.0,3.0,0.0,1.0,0.0
11007,2016-04-09 12:00:00,2016,Apr,9,Saturday,1698,11.0,11.0,52.5,15.0,2.0,0.0,1.0,0.0
11008,2016-04-09 13:00:00,2016,Apr,9,Saturday,1938,11.5,11.5,45.5,13.0,2.0,0.0,1.0,0.0
11009,2016-04-09 14:00:00,2016,Apr,9,Saturday,1793,12.0,12.0,51.0,15.0,3.0,0.0,1.0,0.0
11010,2016-04-09 15:00:00,2016,Apr,9,Saturday,1780,11.0,11.0,58.0,20.5,2.0,0.0,1.0,0.0
11011,2016-04-09 16:00:00,2016,Apr,9,Saturday,1759,10.5,9.0,58.0,21.0,2.0,0.0,1.0,0.0
11012,2016-04-09 17:00:00,2016,Apr,9,Saturday,1672,10.0,7.5,64.5,17.5,7.0,0.0,1.0,0.0
11013,2016-04-09 18:00:00,2016,Apr,9,Saturday,1435,10.5,9.0,54.0,23.0,2.0,0.0,1.0,0.0
11014,2016-04-09 19:00:00,2016,Apr,9,Saturday,1062,9.5,6.5,58.0,23.0,3.0,0.0,1.0,0.0
11015,2016-04-09 20:00:00,2016,Apr,9,Saturday,701,8.0,4.5,59.5,20.5,2.0,0.0,1.0,0.0
11016,2016-04-09 21:00:00,2016,Apr,9,Saturday,466,7.0,4.5,66.0,14.0,1.0,0.0,1.0,0.0
11017,2016-04-09 22:00:00,2016,Apr,9,Saturday,407,7.0,5.0,71.0,11.0,1.0,0.0,1.0,0.0
11018,2016-04-09 23:00:00,2016,Apr,9,Saturday,416,6.0,4.0,71.0,9.0,2.0,0.0,1.0,0.0
11019,2016-04-10 00:00:00,2016,Apr,10,Sunday,359,5.5,3.5,73.5,7.0,1.0,0.0,1.0,0.0
11020,2016-04-10 01:00:00,2016,Apr,10,Sunday,313,5.0,3.0,76.0,8.0,1.0,0.0,1.0,0.0
11021,2016-04-10 02:00:00,2016,Apr,10,Sunday,188,5.5,3.5,73.5,8.0,1.0,0.0,1.0,0.0
11022,2016-04-10 03:00:00,2016,Apr,10,Sunday,187,5.0,4.5,75.5,5.0,1.0,0.0,1.0,0.0
11023,2016-04-10 04:00:00,2016,Apr,10,Sunday,107,3.5,1.0,81.0,9.0,1.0,0.0,1.0,0.0
11024,2016-04-10 05:00:00,2016,Apr,10,Sunday,76,3.5,1.0,81.0,10.0,1.0,0.0,1.0,0.0
11025,2016-04-10 06:00:00,2016,Apr,10,Sunday,102,3.0,0.0,84.0,9.0,1.0,0.0,1.0,0.0
11026,2016-04-10 07:00:00,2016,Apr,10,Sunday,168,4.5,1.5,78.5,12.0,1.0,0.0,1.0,0.0
11027,2016-04-10 08:00:00,2016,Apr,10,Sunday,348,7.5,5.0,71.0,14.0,1.0,0.0,1.0,0.0
11028,2016-04-10 09:00:00,2016,Apr,10,Sunday,808,9.5,6.5,60.0,22.0,1.0,0.0,1.0,0.0
11029,2016-04-10 10:00:00,2016,Apr,10,Sunday,1354,10.5,9.0,50.5,23.0,1.0,0.0,1.0,0.0
11030,2016-04-10 11:00:00,2016,Apr,10,Sunday,1961,11.5,11.5,45.5,22.0,1.0,0.0,1.0,0.0
11031,2016-04-10 12:00:00,2016,Apr,10,Sunday,2486,12.0,12.0,41.0,28.0,1.0,0.0,1.0,0.0
11032,2016-04-10 13:00:00,2016,Apr,10,Sunday,2561,11.5,11.5,47.0,27.5,1.0,0.0,1.0,0.0
11033,2016-04-10 14:00:00,2016,Apr,10,Sunday,2445,11.0,11.0,52.0,32.0,1.0,0.0,1.0,0.0
11034,2016-04-10 15:00:00,2016,Apr,10,Sunday,2378,11.0,11.0,56.0,34.0,1.0,0.0,1.0,0.0
